pickup lat, pickup lon, hour, count, passengers, fare, trip time, trip distance, JFK trips, credit payments, cash payments,coffee,trending,food,sights,arts,specials,topPicks,outdoors,shops,drinks,neighborhood,cluster
40.65,-73.8,15,128,1.97,65.11,59.66,17.58,0.86,0.58,0.42,29,5,131,3,14,3,55,6,131,28,Queens,13
40.65,-73.8,16,145,1.84,65.66,59.34,17.75,0.88,0.63,0.37,29,5,131,3,14,3,55,6,131,28,Queens,3
40.65,-73.8,17,158,1.82,63.19,55.18,17.27,0.85,0.63,0.36,29,5,131,3,14,3,55,6,131,28,Queens,1
40.65,-73.8,18,120,1.82,65.76,48.55,18.04,0.84,0.63,0.37,29,5,131,3,14,3,55,6,131,28,Queens,22
40.65,-73.8,19,105,1.54,66.71,43.13,17.35,0.84,0.67,0.32,29,5,131,3,14,3,55,6,131,28,Queens,12
40.65,-73.8,2,22,2.18,65.69,25.23,17.69,0.82,0.68,0.32,29,5,131,3,14,3,55,6,131,28,Queens,11
40.65,-73.8,20,116,1.82,64.19,38.23,16.88,0.87,0.73,0.26,29,5,131,3,14,3,55,6,131,28,Queens,29
40.65,-73.8,21,113,1.74,64.19,36.43,17.66,0.83,0.66,0.34,29,5,131,3,14,3,55,6,131,28,Queens,19
40.65,-73.8,22,128,1.7,61.61,39.77,17.04,0.81,0.65,0.34,29,5,131,3,14,3,55,6,131,28,Queens,16
40.65,-73.8,23,129,1.51,63.62,34.21,17.66,0.81,0.71,0.28,29,5,131,3,14,3,55,6,131,28,Queens,0
40.65,-73.8,3,9,1.44,76.28,23.78,17.83,0.78,0.89,0.11,29,5,131,3,14,3,55,6,131,28,Queens,24
40.65,-73.8,4,7,2.14,47.04,22.57,14.3,0.71,0.29,0.71,29,5,131,3,14,3,55,6,131,28,Queens,6
40.65,-73.8,5,45,1.69,63.45,29.2,15.92,0.71,0.89,0.11,29,5,131,3,14,3,55,6,131,28,Queens,20
40.65,-73.8,6,92,1.78,62.68,42.39,16.86,0.89,0.71,0.28,29,5,131,3,14,3,55,6,131,28,Queens,21
40.65,-73.8,7,96,1.67,63.06,56.71,16.73,0.86,0.59,0.41,29,5,131,3,14,3,55,6,131,28,Queens,8
40.65,-73.8,8,89,1.71,59.73,52.93,15.91,0.79,0.52,0.47,29,5,131,3,14,3,55,6,131,28,Queens,2
40.65,-73.8,9,69,1.83,63.75,45.15,17.03,0.77,0.61,0.36,29,5,131,3,14,3,55,6,131,28,Queens,15
40.65,-73.81,0,71,1.66,61.34,29.37,16.14,0.77,0.61,0.39,10,0,22,4,0,0,24,16,79,12,Queens,7
40.65,-73.81,1,33,1.64,69.45,26.15,17.61,0.88,0.76,0.24,10,0,22,4,0,0,24,16,79,12,Queens,9
40.65,-73.81,10,54,1.63,59.18,48.65,16.21,0.83,0.54,0.46,10,0,22,4,0,0,24,16,79,12,Queens,18
40.65,-73.81,11,63,1.84,63.37,54.22,16.75,0.89,0.62,0.38,10,0,22,4,0,0,24,16,79,12,Queens,25
40.65,-73.81,12,68,1.85,59.01,63.19,16.58,0.84,0.32,0.63,10,0,22,4,0,0,24,16,79,12,Queens,17
40.65,-73.81,13,75,1.68,59.83,57.32,16.85,0.86,0.5,0.46,10,0,22,4,0,0,24,16,79,12,Queens,10
40.65,-73.81,14,89,1.98,64.09,54.64,16.66,0.88,0.52,0.47,10,0,22,4,0,0,24,16,79,12,Queens,4
40.65,-73.81,15,79,1.72,62.28,91.34,16.38,0.82,0.64,0.36,10,0,22,4,0,0,24,16,79,12,Queens,13
40.65,-73.81,16,108,1.76,63.3,57.3,16.99,0.88,0.58,0.42,10,0,22,4,0,0,24,16,79,12,Queens,3
40.65,-73.81,17,88,1.83,63.54,55.27,16.63,0.85,0.57,0.41,10,0,22,4,0,0,24,16,79,12,Queens,1
40.65,-73.81,18,65,1.74,59.65,49.99,15.87,0.82,0.51,0.45,10,0,22,4,0,0,24,16,79,12,Queens,22
40.65,-73.81,19,68,1.84,55.78,39.47,16.37,0.71,0.57,0.41,10,0,22,4,0,0,24,16,79,12,Queens,12
40.65,-73.81,2,13,1.77,61.33,23,14.95,0.69,0.62,0.38,10,0,22,4,0,0,24,16,79,12,Queens,11
40.65,-73.81,20,72,1.82,65.33,48.11,17.5,0.83,0.67,0.33,10,0,22,4,0,0,24,16,79,12,Queens,29
40.65,-73.81,21,89,1.65,68.41,36.41,17.15,0.75,0.57,0.4,10,0,22,4,0,0,24,16,79,12,Queens,19
40.65,-73.81,22,68,1.27,58.66,41,16.31,0.84,0.63,0.32,10,0,22,4,0,0,24,16,79,12,Queens,16
40.65,-73.81,23,81,1.57,62.79,34.26,16.92,0.77,0.75,0.2,10,0,22,4,0,0,24,16,79,12,Queens,28
40.65,-73.81,3,7,1.86,81.82,25.57,19.96,0.57,0.86,0.14,10,0,22,4,0,0,24,16,79,12,Queens,24
40.65,-73.81,4,6,1.17,37.99,14.83,11.45,0.5,0.17,0.83,10,0,22,4,0,0,24,16,79,12,Queens,6
40.65,-73.81,5,29,1.45,64.68,41.55,16.43,0.9,0.79,0.17,10,0,22,4,0,0,24,16,79,12,Queens,20
40.65,-73.81,6,57,1.67,62.26,42.95,16.21,0.88,0.75,0.25,10,0,22,4,0,0,24,16,79,12,Queens,21
40.65,-73.81,7,60,1.6,70.63,53.67,18.78,0.75,0.63,0.35,10,0,22,4,0,0,24,16,79,12,Queens,8
40.65,-73.81,8,65,1.74,64.28,52.35,16.54,0.78,0.6,0.35,10,0,22,4,0,0,24,16,79,12,Queens,2
40.65,-73.81,9,41,2.17,67.47,47.71,17,0.8,0.63,0.37,10,0,22,4,0,0,24,16,79,12,Queens,15
40.65,-73.83,13,1,1,15.45,19,3.1,0,1,0,10,0,22,4,0,0,24,16,79,12,Queens,10
40.65,-73.83,17,1,1,14.8,13,3.35,0,0,1,10,0,22,4,0,0,24,16,79,12,Queens,1
40.65,-73.83,21,1,1,18.36,14,3.65,0,1,0,10,0,22,4,0,0,24,16,79,12,Queens,19
40.65,-73.84,0,1,1,6.3,3,0.93,0,0,1,10,0,22,4,0,0,24,16,79,12,Queens,7
40.65,-73.84,1,4,1,27.78,18.25,8.14,0,0.25,0.75,10,0,22,4,0,0,24,16,79,12,Queens,9
40.65,-73.84,11,1,1,16.8,10,5.11,0,0,1,10,0,22,4,0,0,24,16,79,12,Queens,23
40.65,-73.84,12,1,5,11.3,5,3.23,0,1,0,10,0,22,4,0,0,24,16,79,12,Queens,17
40.65,-73.84,13,2,4.5,97.8,48.5,27.52,0,1,0,10,0,22,4,0,0,24,16,79,12,Queens,10
40.65,-73.84,15,2,1.5,45.66,28.5,14.28,0.5,1,0,10,0,22,4,0,0,24,16,79,12,Queens,13
40.65,-73.84,16,1,2,70.01,64,18.94,1,1,0,10,0,22,4,0,0,24,16,79,12,Queens,3
40.65,-73.84,17,1,1,310.3,99,57.74,0,1,0,10,0,22,4,0,0,24,16,79,12,Queens,1
40.65,-73.84,18,1,1,52.8,21,9.52,1,0,1,10,0,22,4,0,0,24,16,79,12,Queens,22
40.65,-73.84,19,3,1.33,55.87,32,18.88,0.67,0.67,0.33,10,0,22,4,0,0,24,16,79,12,Queens,12
40.65,-73.84,2,3,2.33,23.47,14.33,7.14,0,0,0.67,10,0,22,4,0,0,24,16,79,12,Queens,11
40.65,-73.84,20,1,1,45.2,27,11,0,1,0,10,0,22,4,0,0,24,16,79,12,Queens,29
40.65,-73.84,21,1,1,13.3,11,3.1,0,0,0,10,0,22,4,0,0,24,16,79,12,Queens,19
40.65,-73.84,22,1,1,79.3,69,27.66,0,0,1,10,0,22,4,0,0,24,16,79,12,Queens,16
40.65,-73.84,23,3,1.33,14.8,26.33,14.97,0,0,0.67,10,0,22,4,0,0,24,16,79,12,Queens,0
40.65,-73.84,3,1,3,30.96,21,7.64,0,1,0,10,0,22,4,0,0,24,16,79,12,Queens,24
40.65,-73.84,4,2,1.5,21.07,30.5,21.54,0,0.5,0.5,10,0,22,4,0,0,24,16,79,12,Queens,6
40.65,-73.84,5,1,5,68.34,27,22.76,1,1,0,10,0,22,4,0,0,24,16,79,12,Queens,20
40.65,-73.84,7,1,1,225.3,65,33.22,0,0,1,10,0,22,4,0,0,24,16,79,12,Queens,8
40.65,-73.84,8,1,1,235.18,45,30.1,0,1,0,10,0,22,4,0,0,24,16,79,12,Queens,2
40.65,-73.86,12,1,1,165.3,54,39.9,0,1,0,15,0,28,3,4,0,42,21,25,3,Brooklyn,17
40.65,-73.86,18,1,1,218.13,71,43.6,0,0,1,15,0,28,3,4,0,42,21,25,3,Brooklyn,22
40.65,-73.86,21,1,1,20.5,19,2.3,0,1,0,15,0,28,3,4,0,42,21,25,3,Brooklyn,19
40.65,-73.86,7,3,1,20.97,17.67,3.02,0,1,0,15,0,28,3,4,0,42,21,25,3,Brooklyn,8
40.65,-73.86,8,1,1,63.34,45,21.9,1,1,0,15,0,28,3,4,0,42,21,25,3,Brooklyn,2
40.65,-73.87,0,5,1.4,19.64,10.6,4.38,0,0.4,0.6,15,0,28,3,4,0,42,21,25,3,Brooklyn,7
40.65,-73.87,10,2,3.5,6.8,4.5,1.09,0,0,1,15,0,28,3,4,0,42,21,25,3,Brooklyn,18
40.65,-73.87,11,4,1,14.3,12,3.61,0,0.25,0.75,15,0,28,3,4,0,42,21,25,3,Brooklyn,23
40.65,-73.87,12,1,1,58.34,49,19.74,1,0,1,15,0,28,3,4,0,42,21,25,3,Brooklyn,17
40.65,-73.87,14,4,2.75,46.93,56.75,13.08,0,0,1,15,0,28,3,4,0,42,21,25,3,Brooklyn,4
40.65,-73.87,15,2,1.5,18.55,14.5,5.67,0,0,1,15,0,28,3,4,0,42,21,25,3,Brooklyn,13
40.65,-73.87,16,2,2.5,18.55,17,11,0,0,1,15,0,28,3,4,0,42,21,25,3,Brooklyn,3
40.65,-73.87,17,4,1,38.21,27,12.13,0.5,0.5,0.5,15,0,28,3,4,0,42,21,25,3,Brooklyn,1
40.65,-73.87,19,1,1,18.59,16,2.19,0,1,0,15,0,28,3,4,0,42,21,25,3,Brooklyn,12
40.65,-73.87,2,3,1,11.13,6.67,5.35,0,0.33,0.67,15,0,28,3,4,0,42,21,25,3,Brooklyn,11
40.65,-73.87,20,2,1,57.62,44,14.75,0.5,1,0,15,0,28,3,4,0,42,21,25,3,Brooklyn,29
40.65,-73.87,21,1,6,7.8,5,1.22,0,1,0,15,0,28,3,4,0,42,21,25,3,Brooklyn,19
40.65,-73.87,22,3,1,29.47,29,4.72,0,0.33,0.67,15,0,28,3,4,0,42,21,25,3,Brooklyn,16
40.65,-73.87,3,3,1.33,45.98,33.33,13.52,0,0.67,0.33,15,0,28,3,4,0,42,21,25,3,Brooklyn,24
40.65,-73.87,4,3,2,17.13,12.67,4.73,0,0,1,15,0,28,3,4,0,42,21,25,3,Brooklyn,6
40.65,-73.87,5,1,6,41.76,18,12.01,0,1,0,15,0,28,3,4,0,42,21,25,3,Brooklyn,20
40.65,-73.87,6,1,1,7.8,5,1.6,0,0,1,15,0,28,3,4,0,42,21,25,3,Brooklyn,14
40.65,-73.87,7,2,1,22.3,21,6.2,0,0.5,0.5,15,0,28,3,4,0,42,21,25,3,Brooklyn,8
40.65,-73.87,8,1,1,9.8,9,1.8,0,0,1,15,0,28,3,4,0,42,21,25,3,Brooklyn,2
40.65,-73.87,9,2,3.5,44.3,57.5,10.16,0,0.5,0.5,15,0,28,3,4,0,42,21,25,3,Brooklyn,15
40.65,-73.89,0,6,2,14.16,12.83,3.14,0,0.33,0.67,15,0,9,2,6,2,23,35,26,7,Brooklyn,7
40.65,-73.89,1,11,1.55,17.94,14.36,4.34,0,0.45,0.55,15,0,9,2,6,2,23,35,26,7,Brooklyn,9
40.65,-73.89,10,3,1.33,29.13,22.33,8.48,0,0.33,0.67,15,0,9,2,6,2,23,35,26,7,Brooklyn,18
40.65,-73.89,11,1,3,115.6,59,33.5,0,1,0,15,0,9,2,6,2,23,35,26,7,Brooklyn,25
40.65,-73.89,12,3,1.67,36.81,35.33,8.99,0,0.67,0.33,15,0,9,2,6,2,23,35,26,7,Brooklyn,17
40.65,-73.89,14,3,1,20.43,16.33,5.37,0,0.67,0.33,15,0,9,2,6,2,23,35,26,7,Brooklyn,4
40.65,-73.89,15,2,1,9.4,7.5,1.54,0,0.5,0.5,15,0,9,2,6,2,23,35,26,7,Brooklyn,13
40.65,-73.89,16,4,1.25,47.62,37.5,9.87,0.25,1,0,15,0,9,2,6,2,23,35,26,7,Brooklyn,3
40.65,-73.89,17,1,2,37.44,39,4.91,0,1,0,15,0,9,2,6,2,23,35,26,7,Brooklyn,1
40.65,-73.89,18,2,1,13.3,12.5,2.85,0,0.5,0.5,15,0,9,2,6,2,23,35,26,7,Brooklyn,22
40.65,-73.89,19,3,1,9.63,10,1.15,0,0.33,0.67,15,0,9,2,6,2,23,35,26,7,Brooklyn,12
40.65,-73.89,2,6,1.83,12.7,8.17,3.94,0,0.5,0.5,15,0,9,2,6,2,23,35,26,7,Brooklyn,11
40.65,-73.89,20,2,1,17.83,19,3.29,0,0.5,0.5,15,0,9,2,6,2,23,35,26,7,Brooklyn,29
40.65,-73.89,21,2,1.5,11.05,9,2.6,0,0,1,15,0,9,2,6,2,23,35,26,7,Brooklyn,19
40.65,-73.89,22,3,2.67,21.13,24.67,4.92,0,0,1,15,0,9,2,6,2,23,35,26,7,Brooklyn,16
40.65,-73.89,23,6,2.33,24.31,20.17,6.08,0,0.5,0.5,15,0,9,2,6,2,23,35,26,7,Brooklyn,0
40.65,-73.89,3,3,1,20.97,19,4.62,0,0.67,0.33,15,0,9,2,6,2,23,35,26,7,Brooklyn,24
40.65,-73.89,4,4,1.5,22.04,20.25,5.45,0,0.75,0.25,15,0,9,2,6,2,23,35,26,7,Brooklyn,6
40.65,-73.89,5,1,1,7.3,4,1.23,0,0,1,15,0,9,2,6,2,23,35,26,7,Brooklyn,20
40.65,-73.89,6,1,1,10.3,9,2.18,0,0,1,15,0,9,2,6,2,23,35,26,7,Brooklyn,14
40.65,-73.89,7,2,1,20.55,16,5.97,0,0,1,15,0,9,2,6,2,23,35,26,7,Brooklyn,8
40.65,-73.89,8,1,1,6.8,4,1.19,0,0,1,15,0,9,2,6,2,23,35,26,7,Brooklyn,2
40.65,-73.9,0,4,2,21.07,19.25,4.73,0,0.5,0.5,15,0,9,2,6,2,23,35,26,7,Brooklyn,7
40.65,-73.9,1,6,1.83,21.31,18.33,5.13,0,0.5,0.5,15,0,9,2,6,2,23,35,26,7,Brooklyn,9
40.65,-73.9,11,1,2,50.8,50,13.9,0,1,0,15,0,9,2,6,2,23,35,26,7,Brooklyn,25
40.65,-73.9,12,2,1,61.4,46,15.3,0,1,0,15,0,9,2,6,2,23,35,26,7,Brooklyn,17
40.65,-73.9,13,5,1.4,43.7,39.6,9.63,0.2,0.4,0.6,15,0,9,2,6,2,23,35,26,7,Brooklyn,10
40.65,-73.9,14,1,1,38.76,25,10.6,0,1,0,15,0,9,2,6,2,23,35,26,7,Brooklyn,4
40.65,-73.9,15,5,1,21.85,17.8,3.34,0,0.6,0.4,15,0,9,2,6,2,23,35,26,7,Brooklyn,13
40.65,-73.9,16,3,1.33,21.13,13.67,4.22,0,0.33,0.67,15,0,9,2,6,2,23,35,26,7,Brooklyn,3
40.65,-73.9,19,4,2,15.35,15,3.09,0,0.25,0.75,15,0,9,2,6,2,23,35,26,7,Brooklyn,12
40.65,-73.9,2,6,1,18.8,15.5,5.11,0,0.33,0.67,15,0,9,2,6,2,23,35,26,7,Brooklyn,11
40.65,-73.9,20,1,1,12.3,12,2.27,0,0,1,15,0,9,2,6,2,23,35,26,7,Brooklyn,29
40.65,-73.9,21,2,2,15.25,14.5,3.43,0,0.5,0.5,15,0,9,2,6,2,23,35,26,7,Brooklyn,19
40.65,-73.9,22,3,1,13.47,16.67,2.17,0,0,1,15,0,9,2,6,2,23,35,26,7,Brooklyn,16
40.65,-73.9,23,2,1,8.3,7,1.3,0,0.5,0.5,15,0,9,2,6,2,23,35,26,7,Brooklyn,0
40.65,-73.9,3,5,1,23.61,17.4,5.95,0,0.4,0.6,15,0,9,2,6,2,23,35,26,7,Brooklyn,24
40.65,-73.9,4,4,2.25,12.18,11.25,2.52,0,0,1,15,0,9,2,6,2,23,35,26,7,Brooklyn,6
40.65,-73.9,5,5,2,21.44,15.2,4.53,0,0.4,0.6,15,0,9,2,6,2,23,35,26,7,Brooklyn,20
40.65,-73.9,6,5,1,10.2,9.6,2.02,0,0,1,15,0,9,2,6,2,23,35,26,7,Brooklyn,14
40.65,-73.9,7,4,2,16.8,19.25,3.63,0,0.5,0.5,15,0,9,2,6,2,23,35,26,7,Brooklyn,8
40.65,-73.9,8,4,1,17.53,20.75,3.49,0,0.25,0.75,15,0,9,2,6,2,23,35,26,7,Brooklyn,2
40.65,-73.9,9,4,1,18.65,18.75,3.02,0,1,0,15,0,9,2,6,2,23,35,26,7,Brooklyn,15
40.65,-73.92,0,7,1.14,15.68,15,3.29,0,0.43,0.57,15,0,9,2,6,2,23,35,26,7,Brooklyn,7
40.65,-73.92,1,7,1.43,12.73,12.14,2.48,0,0.14,0.86,15,0,9,2,6,2,23,35,26,7,Brooklyn,9
40.65,-73.92,10,4,1,15.18,9.25,2.19,0,0.25,0.75,15,0,9,2,6,2,23,35,26,7,Brooklyn,18
40.65,-73.92,11,5,1.6,24.7,23.6,5.02,0,0.4,0.6,15,0,9,2,6,2,23,35,26,7,Brooklyn,23
40.65,-73.92,12,1,1,25.3,32,6.6,0,0,1,15,0,9,2,6,2,23,35,26,7,Brooklyn,17
40.65,-73.92,13,1,1,55.44,36,7.8,0,1,0,15,0,9,2,6,2,23,35,26,7,Brooklyn,10
40.65,-73.92,14,3,1.33,14.66,16,3.66,0,1,0,15,0,9,2,6,2,23,35,26,7,Brooklyn,4
40.65,-73.92,15,4,1,25.23,0.5,5.3,0,0.5,0,15,0,9,2,6,2,23,35,26,7,Brooklyn,13
40.65,-73.92,16,1,1,22.8,14,2.4,0,1,0,15,0,9,2,6,2,23,35,26,7,Brooklyn,3
40.65,-73.92,17,1,1,11.8,10,2.2,0,0,1,15,0,9,2,6,2,23,35,26,7,Brooklyn,1
40.65,-73.92,18,4,1.25,19.46,21.25,4.3,0,0.75,0.25,15,0,9,2,6,2,23,35,26,7,Brooklyn,22
40.65,-73.92,19,4,1.25,16.05,12.75,2.55,0,0.5,0.5,15,0,9,2,6,2,23,35,26,7,Brooklyn,12
40.65,-73.92,2,7,1,11.44,6.86,2.3,0,0.57,0.43,15,0,9,2,6,2,23,35,26,7,Brooklyn,11
40.65,-73.92,20,1,1,42.3,50,10.9,0,0,1,15,0,9,2,6,2,23,35,26,7,Brooklyn,29
40.65,-73.92,21,1,1,5.8,3,0.7,0,0,1,15,0,9,2,6,2,23,35,26,7,Brooklyn,19
40.65,-73.92,22,12,2.17,13.13,12.17,2.54,0,0.58,0.33,15,0,9,2,6,2,23,35,26,7,Brooklyn,16
40.65,-73.92,23,10,1.8,17.36,15.8,3.4,0,0.4,0.6,15,0,9,2,6,2,23,35,26,7,Brooklyn,0
40.65,-73.92,3,3,1,12.47,11,2.69,0,0,1,15,0,9,2,6,2,23,35,26,7,Brooklyn,24
40.65,-73.92,4,7,1.57,15.23,12.86,3.82,0,0.14,0.86,15,0,9,2,6,2,23,35,26,7,Brooklyn,6
40.65,-73.92,5,7,1.57,15.28,11.14,5.14,0,0.71,0.29,15,0,9,2,6,2,23,35,26,7,Brooklyn,20
40.65,-73.92,6,2,1,25.3,16.5,8.15,0,0.5,0.5,15,0,9,2,6,2,23,35,26,7,Brooklyn,14
40.65,-73.92,7,1,1,36.3,24,12.5,0,0,1,15,0,9,2,6,2,23,35,26,7,Brooklyn,8
40.65,-73.92,8,2,1,8.8,9.5,1.55,0,0,1,15,0,9,2,6,2,23,35,26,7,Brooklyn,2
40.65,-73.92,9,2,2,10.3,10,2.16,0,0.5,0.5,15,0,9,2,6,2,23,35,26,7,Brooklyn,15
40.65,-73.93,0,18,2,19.03,14.61,3.69,0,0.39,0.61,27,0,103,19,27,10,41,48,48,21,Brooklyn,7
40.65,-73.93,1,12,1.83,14.29,11.92,2.83,0,0.5,0.5,27,0,103,19,27,10,41,48,48,21,Brooklyn,9
40.65,-73.93,10,3,2,19.69,21.33,4.3,0,0.33,0.67,27,0,103,19,27,10,41,48,48,21,Brooklyn,18
40.65,-73.93,11,3,2.67,14.9,14.67,2.78,0,0.67,0.33,27,0,103,19,27,10,41,48,48,21,Brooklyn,23
40.65,-73.93,12,3,2,4.97,4.33,2.9,0,0,0.67,27,0,103,19,27,10,41,48,48,21,Brooklyn,17
40.65,-73.93,13,2,1.5,31.55,28.5,9.95,0.5,0,1,27,0,103,19,27,10,41,48,48,21,Brooklyn,10
40.65,-73.93,14,4,1.25,11.43,12.25,1.95,0,0.25,0.75,27,0,103,19,27,10,41,48,48,21,Brooklyn,4
40.65,-73.93,15,8,3.13,9.2,11.75,4.41,0,0.13,0.88,27,0,103,19,27,10,41,48,48,21,Brooklyn,13
40.65,-73.93,16,13,1.23,15.49,13.85,4.76,0,0.46,0.54,27,0,103,19,27,10,41,48,48,21,Brooklyn,3
40.65,-73.93,17,5,1,23.64,25.8,3.68,0,0.8,0.2,27,0,103,19,27,10,41,48,48,21,Brooklyn,1
40.65,-73.93,18,8,1.13,34.17,47,5.65,0,0.38,0.5,27,0,103,19,27,10,41,48,48,21,Brooklyn,22
40.65,-73.93,19,4,2,34.94,35.25,9.05,0,0.5,0.25,27,0,103,19,27,10,41,48,48,21,Brooklyn,12
40.65,-73.93,2,6,1.33,13.55,11.17,2.52,0,0.67,0.33,27,0,103,19,27,10,41,48,48,21,Brooklyn,11
40.65,-73.93,20,7,1.57,30.27,29.43,5.35,0,0.86,0.14,27,0,103,19,27,10,41,48,48,21,Brooklyn,29
40.65,-73.93,21,3,1.67,17.05,19,3.56,0,0.33,0.67,27,0,103,19,27,10,41,48,48,21,Brooklyn,19
40.65,-73.93,22,13,1.38,29.49,27.08,4.96,0,0.69,0.31,27,0,103,19,27,10,41,48,48,21,Brooklyn,16
40.65,-73.93,23,13,2,25.3,14.23,4.34,0.08,0.46,0.54,27,0,103,19,27,10,41,48,48,21,Brooklyn,0
40.65,-73.93,3,11,1.27,27.9,16.45,5.56,0,0.55,0.45,27,0,103,19,27,10,41,48,48,21,Brooklyn,24
40.65,-73.93,4,7,1.86,12.44,11.14,2.54,0,0.14,0.86,27,0,103,19,27,10,41,48,48,21,Brooklyn,6
40.65,-73.93,5,6,1.17,22.47,18.5,6.25,0,0.33,0.67,27,0,103,19,27,10,41,48,48,21,Brooklyn,20
40.65,-73.93,7,3,1.33,41.17,38.67,9.63,0.33,0.67,0.33,27,0,103,19,27,10,41,48,48,21,Brooklyn,8
40.65,-73.93,8,4,1.25,11.86,12.25,1.48,0,0.75,0.25,27,0,103,19,27,10,41,48,48,21,Brooklyn,2
40.65,-73.93,9,3,1,17.3,10.33,2.69,0,0.33,0.67,27,0,103,19,27,10,41,48,48,21,Brooklyn,15
40.65,-73.94,0,7,1.57,26.88,17.43,5.23,0,0.43,0.57,27,0,103,19,27,10,41,48,48,21,Brooklyn,7
40.65,-73.94,1,8,1.5,13.08,11.25,2.91,0,0.25,0.75,27,0,103,19,27,10,41,48,48,21,Brooklyn,9
40.65,-73.94,10,3,1.33,9.97,11.33,1.32,0,0.33,0.67,27,0,103,19,27,10,41,48,48,21,Brooklyn,18
40.65,-73.94,11,1,1,8.5,6,1.06,0,1,0,27,0,103,19,27,10,41,48,48,21,Brooklyn,25
40.65,-73.94,12,3,2.67,16.89,17.33,3.67,0,0.33,0.67,27,0,103,19,27,10,41,48,48,21,Brooklyn,17
40.65,-73.94,13,3,3,12.8,14,2.34,0,0.33,0.67,27,0,103,19,27,10,41,48,48,21,Brooklyn,10
40.65,-73.94,14,4,1.5,35.45,24.75,8.61,0,0.75,0.25,27,0,103,19,27,10,41,48,48,21,Brooklyn,4
40.65,-73.94,15,1,1,0.01,33,6.39,0,0,1,27,0,103,19,27,10,41,48,48,21,Brooklyn,13
40.65,-73.94,16,2,1.5,16.8,16.5,2.86,0,0.5,0.5,27,0,103,19,27,10,41,48,48,21,Brooklyn,3
40.65,-73.94,17,1,1,9.8,9,1.2,0,1,0,27,0,103,19,27,10,41,48,48,21,Brooklyn,1
40.65,-73.94,18,2,1,19.48,19.5,3.15,0,0.5,0.5,27,0,103,19,27,10,41,48,48,21,Brooklyn,22
40.65,-73.94,19,3,2.33,17.97,19.33,3.84,0,0,1,27,0,103,19,27,10,41,48,48,21,Brooklyn,12
40.65,-73.94,2,6,1.17,15.61,13,3.57,0,0.33,0.67,27,0,103,19,27,10,41,48,48,21,Brooklyn,11
40.65,-73.94,20,3,1,29.15,26,6.75,0,0.67,0.33,27,0,103,19,27,10,41,48,48,21,Brooklyn,29
40.65,-73.94,21,3,3.33,18.79,19,4.36,0,0.33,0.67,27,0,103,19,27,10,41,48,48,21,Brooklyn,19
40.65,-73.94,22,13,3,17.67,17.62,3.71,0,0.23,0.77,27,0,103,19,27,10,41,48,48,21,Brooklyn,16
40.65,-73.94,23,17,1.59,20.44,16.18,3.73,0,0.65,0.35,27,0,103,19,27,10,41,48,48,21,Brooklyn,0
40.65,-73.94,3,4,1.75,15.2,13,2.85,0,0.5,0.5,27,0,103,19,27,10,41,48,48,21,Brooklyn,24
40.65,-73.94,4,8,1.25,13.34,10.63,2.79,0,0.5,0.38,27,0,103,19,27,10,41,48,48,21,Brooklyn,6
40.65,-73.94,5,3,2.33,18.3,16.33,4.79,0,0.33,0.67,27,0,103,19,27,10,41,48,48,21,Brooklyn,20
40.65,-73.94,6,3,1.67,22.8,22.67,6.01,0,0.67,0.33,27,0,103,19,27,10,41,48,48,21,Brooklyn,21
40.65,-73.94,7,4,2.25,11.17,11,2,0,0.25,0.75,27,0,103,19,27,10,41,48,48,21,Brooklyn,8
40.65,-73.94,8,3,1.33,19.47,21.67,4.12,0,0.67,0.33,27,0,103,19,27,10,41,48,48,21,Brooklyn,2
40.65,-73.94,9,3,1,12.59,11,2.29,0,1,0,27,0,103,19,27,10,41,48,48,21,Brooklyn,15
40.65,-73.95,0,293,1.7,16.72,13.72,3.62,0,0.54,0.45,27,0,103,19,27,10,41,48,48,21,Brooklyn,7
40.65,-73.95,1,202,1.66,17.17,13.9,3.88,0.01,0.43,0.54,27,0,103,19,27,10,41,48,48,21,Brooklyn,9
40.65,-73.95,10,77,1.48,17.07,35.48,3.47,0,0.56,0.43,27,0,103,19,27,10,41,48,48,21,Brooklyn,18
40.65,-73.95,11,55,1.6,21.99,21.33,4.45,0,0.53,0.44,27,0,103,19,27,10,41,48,48,21,Brooklyn,23
40.65,-73.95,12,46,1.74,19.55,19.17,3.96,0,0.61,0.39,27,0,103,19,27,10,41,48,48,21,Brooklyn,17
40.65,-73.95,13,56,1.84,15.85,17.41,3.26,0,0.34,0.64,27,0,103,19,27,10,41,48,48,21,Brooklyn,10
40.65,-73.95,14,58,1.55,20.09,20.27,4.18,0.02,0.45,0.52,27,0,103,19,27,10,41,48,48,21,Brooklyn,4
40.65,-73.95,15,48,1.77,18.9,20.04,4.2,0,0.38,0.6,27,0,103,19,27,10,41,48,48,21,Brooklyn,13
40.65,-73.95,16,47,1.64,19.32,22.11,3.97,0.02,0.47,0.47,27,0,103,19,27,10,41,48,48,21,Brooklyn,3
40.65,-73.95,17,55,1.78,21.09,22.62,4.11,0,0.44,0.56,27,0,103,19,27,10,41,48,48,21,Brooklyn,1
40.65,-73.95,18,63,1.35,20.34,18.36,4.01,0.02,0.6,0.38,27,0,103,19,27,10,41,48,48,21,Brooklyn,22
