source_cluster,destination_cluster,hour, count, passengers, fare, trip time, trip distance, JFK trips, credit payments, cash payments
9,1,18,8,1.5,71.36,34.75,13.77,0,0.75,0.25
2,13,0,7,2.57,61.34,43.71,16.03,0,0.86,0.14
25,25,9,6,1,8.81,6,1.77,0,0.17,0.84
23,26,14,1,5,57.38,39,15.4,0,0,1
12,11,17,2,1,23.55,30,4.05,0,0.5,0.5
12,2,7,11,1.09,39.51,31.91,12.11,0.27,0.73,0.27
22,5,5,9,1,47.3,19.78,17.49,0,0,1
28,12,7,2,1.5,24.55,13.5,7.51,0,1,0
28,6,18,1,1,68.21,32,18.32,0,1,0
25,25,0,5,1.2,5.45,1.6,8.6,0,0,0.8
23,8,7,1,1,61.56,43,18.19,0,1,0
9,26,19,4,1.25,60.24,32.5,14.94,0,0.5,0.5
2,27,3,1,2,164.55,58,28.45,0,1,0
22,15,13,2,3,23.55,15.5,6.99,0,1,0
5,27,0,6,1.17,68.19,37.33,18.98,0,0.5,0.5
18,22,15,2,1.5,77.2,65,19.11,0,0,1
19,18,1,1,1,70.01,36,21.02,1,1,0
18,22,2,5,1.6,71.5,32.6,18.89,0,0.8,0
2,13,5,6,1.84,56.7,28,17.84,0.67,0.67,0.33
20,7,18,1,1,40.34,35,9,0,0,1
6,6,22,1,1,0.3,2,0.8,0,0,1
13,10,10,8,1.38,58.88,45.88,15.95,0.88,0.63,0.38
7,29,9,2,3,37.93,22.5,11.38,0,0.5,0.5
21,27,17,2,1,173.93,70.5,35.42,0,1,0
23,22,9,1,2,63.8,53,18.6,0,1,0
13,21,15,3,1.33,58.88,55,17.22,0,0.33,0.67
21,0,2,1,1,280.3,46,38.6,0,1,0
15,13,2,22,1.82,23.09,72.64,5.55,0,0.05,0.95
12,18,18,2,1.5,8.38,5.5,1.16,0,0.5,0.5
12,2,6,2,1,23.76,22.5,4.91,0,1,0
21,27,20,1,2,75.59,45,18.4,0,0,1
28,17,23,1,1,63.55,27,15.98,0,1,0
10,11,8,2,1,84.55,35.5,15.39,0,1,0
7,12,11,2,1,25.55,20,7.8,0,0.5,0.5
15,4,22,12,3.17,65.86,32.33,19.42,0,0.58,0.42
23,1,17,1,1,46.8,47,14.2,0,1,0
24,23,20,1,1,21.96,21,4.26,0,1,0
22,22,10,7,1.29,12.28,11.71,2,0,0.57,0.43
10,25,11,6,1.34,45,29.67,13.82,0,0.34,0.67
10,14,4,1,1,69.05,24,10.8,0,1,0
5,27,17,2,1.5,114.7,61,15.68,0,1,0
10,26,15,2,1,64.05,41,14,0,0,1
12,5,8,6,1.67,54.37,52.67,12.14,0.5,0.67,0.33
2,8,15,2,1,69.42,50,17,0,1,0
5,14,15,15,1.6,94.74,52.4,15.37,0,0.6,0.33
12,20,5,2,1.5,14.3,10,4.04,0,0,1
2,22,4,3,1.33,51.48,18.33,10.88,0,0.33,0.67
14,14,21,4,1,6.82,5.25,2.75,0,0.25,0
21,9,5,30,1.77,15.87,9.5,4.05,0,0.6,0.4
28,12,5,6,3,31.14,20.17,9.8,0,0.67,0.33
23,16,2,1,5,66.41,41,16.9,0,1,0
14,21,11,1,2,0.3,1,0.4,0,0,0
2,13,8,7,1,59.84,48,19.11,0.86,0.57,0.43
21,20,6,8,1.88,39.79,19.88,10.5,0,0.38,0.63
7,12,5,3,1.67,32.98,24,9.44,0,0,1
1,28,12,1,1,29.8,23,9.88,0,0,1
29,17,7,1,1,38.8,29,10.85,0,1,0
29,21,10,3,1.33,32.72,20.67,10.37,0,0.33,0.67
17,17,18,3,1,80.89,3.33,12.78,0,1,0
21,25,13,5,1.6,62.28,34,18.21,0,0.2,0.8
12,7,2,1,2,53.75,33,15.2,0,1,0
1,1,12,10,1,15.02,13.7,3.02,0,0.6,0.4
10,14,21,2,2.5,48.38,22,12.64,0,1,0
2,22,21,5,1.4,64.93,33.2,14.33,0,1,0
21,12,5,3,1,35.15,21,11.3,0,0,1
12,18,21,3,4,14.25,12.33,2.68,0,0.33,0.67
2,14,9,1,1,80.8,63,20.8,0,0,1
9,8,11,3,2,69.39,30,14.49,0,1,0
11,11,16,6,1,41.43,26.5,8.07,0,0.5,0.5
6,1,3,1,2,15.3,10,4.2,0,0,1
29,15,22,2,1.5,9.05,6.5,1.4,0,0.5,0.5
3,13,9,1,1,22.8,23,6.35,0,0,1
12,29,11,2,1,34.07,23,10.13,0,0.5,0.5
2,17,2,3,1.33,47.4,28.33,12.67,0,1,0
13,3,14,2,1,40.36,33.5,11.12,0.5,1,0
5,16,12,2,2,82.66,65,19.23,0,0.5,0.5
14,14,18,1,3,0.3,1,1.1,0,0,0
12,3,13,2,3.5,9.96,8,1.64,0,0.5,0.5
10,11,17,2,2,86,49.5,14.93,0,1,0
23,14,14,1,1,125.45,36,12.8,0,1,0
5,6,20,22,1.59,74.4,32.86,16.77,0,0.86,0.14
25,4,2,1,1,19.8,16,5.7,0,0,1
13,7,21,2,1,33.88,28,9.43,0,1,0
29,22,1,2,1,11.15,6.5,1.95,0,1,0
5,27,3,3,1.33,45.3,34,20.71,0,0.33,0.67
23,1,9,3,1,48.7,32.67,13.01,0,0.67,0.33
7,29,15,2,3,27.05,36.5,6.05,0,0,1
3,18,2,1,1,39.6,34,9.56,0,1,0
4,4,21,3,1.33,11.35,10,1.47,0,1,0
21,2,5,9,1.11,45.17,26.56,12.74,0,0.78,0.22
12,20,9,2,1,13.3,11.5,3.1,0,0,1
18,0,18,1,1,59.84,53,19.38,0,0,1
27,5,8,1,1,80.05,46,13.2,0,1,0
9,20,14,11,1.27,34.66,27.55,8.46,0,0.18,0.82
15,16,21,3,1.33,122.4,39.33,25.97,0,0.33,0.67
18,27,12,1,2,125.3,23,19.71,0,0,1
20,25,3,2,1,18.68,13.5,4.46,0,0.5,0.5
14,1,7,1,1,10.8,7,2.8,0,0,0
23,22,0,3,2.33,126.4,31.67,17.5,0,0.67,0.33
20,23,23,6,1.67,37.6,29.5,10.16,0,0.5,0.5
10,13,1,2,3,36.28,28,10.34,0,0.5,0.5
18,22,10,5,2.4,70.99,40,18.94,0,0.4,0.4
21,12,6,8,1.75,48.71,32.75,14.09,0,0.25,0.75
18,29,3,7,2,61.17,34.71,16.96,0,0.43,0.43
3,2,4,5,1,38.8,19.6,9.15,0,0.6,0.4
5,6,23,25,1.72,75.62,46.92,18.47,0,0.72,0.28
2,14,6,1,1,94.3,23,13.1,0,1,0
21,11,9,7,1,95.73,45.29,20.37,0,0.86,0.14
20,21,21,2,1,65.12,33,18.25,0,0.5,0.5
2,13,23,5,1.8,54.32,44.4,14.26,0,1,0
3,1,16,6,2.5,23.78,18,6.47,0,0.33,0.67
3,13,20,2,1,10.73,7,2,0,1,0
15,8,4,2,1,35.98,15.5,11.47,0,0.5,0.5
13,9,5,4,1,19.18,13.25,7.15,0,0,0.75
22,5,6,2,1,27.07,12.5,8,0,0.5,0.5
28,11,12,1,1,100.3,24,12.8,0,1,0
2,29,17,6,1,57.95,54,12.65,0,0.83,0.17
1,12,0,1,1,18.8,11,5.86,0,0,1
23,14,16,2,1.5,96.93,54,14.83,0,0.5,0.5
21,4,16,3,2.67,72.08,57.33,19.8,0,0.33,0.67
29,15,4,1,2,24.96,11,6.63,0,1,0
10,11,23,1,1,76.45,51,22.4,0,1,0
26,1,13,2,1,38.88,29.5,9.5,0.5,1,0
20,15,23,1,1,58.34,33,18.7,1,0,1
1,10,9,1,1,42.96,26,11.64,0,1,0
28,16,3,1,1,51.34,24,16.4,0,0,1
13,9,21,4,2.25,16.55,12.25,4.21,0,0.25,0.75
10,14,9,3,1,82.62,38.67,17.49,0,0.67,0.33
11,21,0,1,1,18.3,17,3.4,0,1,0
18,17,11,1,1,54.84,27,15.7,0,1,0
29,6,19,4,1,12.32,7.5,2.7,0,0,1
3,13,19,1,1,21.3,28,2.9,0,0,1
7,1,9,4,2.25,45.28,39,13.21,0,0.25,0.75
14,14,4,5,1,3,0.6,1.68,0,0,0
2,8,2,6,1.83,62.47,31.17,17.32,0,0.67,0.33
1,5,22,2,1.5,52.82,40,14.87,0.5,1,0
23,25,20,1,1,81.77,40,15.6,0,1,0
9,29,5,7,1.14,24.89,16.43,7.6,0,0.29,0.43
3,22,22,5,2.2,22.82,15.8,5.4,0,0.2,0.8
10,8,12,5,1.2,47.61,27.6,11.02,0,1,0
11,12,17,1,1,26.8,29,5.3,0,1,0
23,26,17,1,1,87.05,50,11.75,0,1,0
12,8,7,1,1,10.56,6,1.91,0,1,0
10,22,7,2,1,26.82,15.5,7.6,0,0,1
0,2,22,1,6,15.96,10,3.14,0,1,0
25,10,19,1,1,14.8,16,2.4,0,0,1
7,21,12,43,1.93,18.82,13.77,4.57,0,0.44,0.56
12,22,21,1,1,30.3,24,10.02,0,0,1
5,22,17,11,1.36,79.64,65.82,16.95,0,0.64,0.36
20,1,0,11,1.09,21.33,13.55,5.97,0,0.36,0.64
18,14,18,2,1.5,35.43,28.5,9.3,0,0,1
15,27,17,5,1.2,230.85,125,60.22,0,0.8,0.2
27,11,8,1,1,15.36,15,2.1,0,1,0
25,25,2,3,1,4.3,0.33,3.53,0,0,1
24,24,8,1,1,6.8,5,0.7,0,1,0
2,4,1,2,1.5,81.47,32.5,20.1,0,0.5,0.5
14,14,2,2,1,2.05,0.5,5.35,0,0,0
29,8,23,1,5,21,12,4.73,0,1,0
8,16,23,1,1,0.31,3,1.4,0,0,1
25,25,16,1,2,4.8,2,0.56,0,0,1
7,29,7,5,1,28.4,23,7.87,0,0.6,0.4
12,28,19,1,1,29.8,18,9.9,0,1,0
25,1,0,2,1.5,5.31,6.5,1.1,0,0,1
1,10,12,1,1,69.99,41,23.3,1,1,0
28,13,14,1,1,63,71,17,1,1,0
13,9,7,2,3.5,7.05,4.5,1.12,0,0.5,0.5
12,23,9,2,1,37.38,36.5,6.99,0.5,1,0
7,25,10,1,2,67.7,66,22.4,0,0,1
21,27,18,1,1,27.36,28,4.9,0,1,0
8,12,15,1,1,37.38,36,11.89,0,0,1
28,7,18,7,1.71,31.98,25,6.51,0,0.86,0.14
21,12,3,4,3,35.1,19.25,11.41,0,0.25,0.75
25,15,13,1,1,33.3,30,9.5,0,0,1
13,2,5,3,1.67,62.93,36.33,17,0.67,1,0
2,11,17,2,2,42.43,67.5,12.58,0,0.5,0.5
13,28,6,2,1,64.18,38,14.64,1,0.5,0.5
3,29,7,13,1.46,17.02,88.38,3.65,0,0.08,0.85
2,29,8,9,2,52.98,37.44,15.61,0,0.78,0.22
21,11,18,3,1.67,130.93,61.33,31.38,0,1,0
25,1,8,1,1,8.8,7,1.65,0,0,1
26,26,14,2,1,9.78,9,1.28,0,1,0
23,29,18,5,2,69.46,57,16.91,0,0.4,0.6
13,7,16,2,1,64.32,54,15.73,0.5,1,0
12,23,8,2,3.5,18.32,14,3.66,0,0.5,0.5
2,6,13,2,1.5,92.18,54,23.2,0,0.5,0.5
2,1,14,4,2.25,70.92,50.75,15.76,0,0.75,0.25
9,13,22,2,3,21.8,14.5,6.33,0,0.5,0.5
28,29,4,4,2.5,74.84,35.75,20.45,0,0.25,0.75
13,20,2,2,3,59.57,26.5,17.28,0.5,0.5,0.5
18,11,13,1,4,75.55,33,7.87,0,1,0
5,6,11,3,1.67,48.95,38.67,14.98,0,0.67,0.33
16,16,15,2,1,88.53,0.5,31.7,0,0.5,0
18,4,1,1,1,40.3,22,14.41,0,0,1
15,16,9,4,1,72.68,35.75,20.5,0,0,1
25,29,5,1,1,29.3,21,9.4,0,0,1
25,1,18,1,2,6.3,4,1,0,1,0
7,12,22,3,2.67,42.2,33,12.95,0,0.33,0.67
2,19,12,1,5,83.34,54,23.48,0,1,0
25,25,13,1,1,3.3,0,6.7,0,0,0
12,15,19,2,1.5,13.05,13,2.35,0,0,1
13,15,13,5,2.2,26.21,76.8,15.66,0.4,0.4,0.4
13,11,16,1,1,6.98,95,35.1,0,0,1
11,12,7,2,1,18.63,14,4.1,0,1,0
1,15,21,1,1,18.36,14,3.65,0,1,0
21,16,14,3,1.33,30.08,34.67,14.55,0,0,1
17,17,6,1,1,0.3,1,0.3,0,1,0
28,15,1,2,2,65.63,28,17.81,1,0.5,0.5
22,27,7,3,1,12.47,9,3.06,0,0,1
13,8,18,1,1,286.25,101,46.6,0,0,1
11,8,3,1,3,84.35,0,18,0,1,0
29,6,6,1,1,8.3,6,1.52,0,0,1
25,1,16,1,2,24.8,25,6.36,0,0,1
12,2,5,2,3,47.84,20.5,14.98,0.5,0.5,0.5
14,2,9,1,3,0.3,4,0.4,0,0,0
10,26,18,2,0.5,44.18,47,20.63,0,0,1
17,3,14,1,1,53.04,24,14.34,0,1,0
23,17,0,3,1.33,82.27,42,18.42,0,1,0
9,8,20,1,1,129.11,40,23.24,0,1,0
22,15,15,1,2,19.8,12,6.34,0,0,1
11,12,20,1,1,7.3,4,1,0,1,0
27,11,11,1,1,9.12,6,1.1,0,1,0
18,22,4,1,1,57.3,36,17.9,0,1,0
15,4,5,2,1.5,92.09,36.5,28.4,0,0.5,0.5
7,1,20,2,1,122.76,24.5,17.61,0,1,0
20,21,20,4,1,44.58,23.75,9.95,0,1,0
29,11,15,1,1,24.8,20,6.9,0,0,1
25,25,6,2,1,9.58,5.5,1.95,0,0.5,0.5
1,25,10,2,1,11.8,13,2.1,0,0,1
2,1,8,3,2.33,51.05,32.33,14.41,0,1,0
29,21,9,1,1,31.8,25,10.19,0,0,1
13,3,21,3,2,24.65,15.33,7.31,0,0.33,0.67
13,13,9,2,1.5,5.3,2.5,0.9,0,0,0.5
3,28,11,17,1.82,15.2,12.29,3.11,0.06,0.24,0.76
25,12,0,1,1,10.8,9,2.1,0,1,0
13,3,12,3,2.67,43.49,41.67,12.82,0.33,0,1
20,15,22,2,1.5,70.09,38.5,21.24,1,1,0
11,12,14,3,1,22.89,22,4.73,0,0.33,0.67
25,26,22,1,1,14.8,12,3.8,0,0,1
21,2,3,8,1.63,35.73,19.25,10.64,0,0.62,0.38
22,9,12,1,1,16.3,15,4.4,0,0,1
20,9,3,2,1,30.8,24.5,9.38,0,0,0.5
13,2,20,6,2.33,61.79,34.67,17.61,1,0.84,0.17
12,22,23,1,1,11.3,12,1.7,0,0,1
17,10,16,1,1,8.5,4,1.3,0,1,0
3,6,11,1,2,31.3,24,9.66,0,0,1
5,16,13,1,2,92.05,32,17.6,0,0,1
23,16,21,1,1,99.06,27,13.68,0,1,0
29,5,13,3,3,50.76,36,13.89,0.67,1,0
20,7,7,4,1.5,27.51,14,6.34,0,0.75,0.25
20,22,21,1,1,13.8,12,3.28,0,0,1
20,29,4,1,1,61.84,47,19.34,0,0,1
17,5,21,1,1,11.3,8,2.05,0,1,0
29,7,18,3,2,29.13,29.67,7.72,0,0,1
1,22,13,2,1,11.63,10,2.51,0,0.5,0.5
18,25,7,3,1,51.4,21.67,11.78,0,1,0
29,2,17,1,1,38.75,40,6.3,0,1,0
25,5,13,1,2,86.84,47,26.5,0,1,0
12,22,20,1,1,31.56,18,8.3,0,1,0
9,17,12,2,1,20.3,14.5,5.89,0,0.5,0.5
3,17,18,1,1,0.3,61,43.8,0,0,1
7,28,19,2,1.5,29.82,26,7.8,0,0.5,0
10,4,2,2,1,77.14,36,18.35,0,0.5,0.5
12,3,5,9,1.89,9.91,6.67,2.03,0,0.11,0.89
25,3,21,2,1,13.55,8,5.33,0,0,0.5
2,0,1,1,3,62.3,33,23.5,0,0,1
9,6,15,2,1,48.07,39.5,14.95,0,0,1
12,27,17,1,1,310.3,99,57.74,0,1,0
6,5,12,1,1,42.8,18,15.8,0,0,1
5,17,5,7,1.86,46.55,24.86,13.24,0,0.29,0.71
11,12,5,1,1,39.34,16,9.6,0,1,0
25,8,22,1,2,11.3,7,3.04,0,0,1
9,6,2,2,1,41.3,15,10.25,0.5,0,1
13,15,22,3,1,10.13,7.33,3.22,0,0,0.67
15,14,6,4,1.5,107.42,42.75,24.09,0,0.75,0.25
29,10,3,2,1,41.8,19,12.3,0,0.5,0.5
10,13,3,5,1,55.31,37.4,18.29,0,0.6,0.4
29,22,10,2,1.5,15.55,11.5,4.44,0,0,1
5,19,13,1,4,85.3,52,20.17,0,1,0
23,13,3,1,1,66.04,40,16.4,0,1,0
8,3,15,1,2,20.3,11,6.4,0,0,1
22,23,16,1,1,86.81,40,24.7,0,1,0
2,26,2,2,3,58.9,26.5,15.95,0,1,0
2,1,11,2,1,93.93,45,17.4,0,0.5,0.5
29,5,12,1,2,65,35,20,1,1,0
7,6,3,2,1,54.17,39,16.07,0,0.5,0.5
11,21,12,2,2.5,47.7,30.5,11.15,0,1,0
15,16,23,4,1,82.18,29,18.84,0,0.75,0.25
23,13,17,4,4.5,66.17,61.75,21.04,1,0.75,0.25
1,3,20,2,1,16.93,13.5,3.77,0,0.5,0.5
6,6,6,1,1,6.8,5,0.9,0,0,1
1,15,18,1,1,91.56,53,27.24,0,1,0
21,14,16,6,1.67,106.99,50,20.21,0,1,0
14,14,0,3,1,2.8,0.67,2.57,0,0,0.33
29,22,0,2,1.5,16.55,14.5,4.25,0,0,1
12,2,9,11,2.45,25.9,103.09,6.68,0.09,0.64,0.36
23,1,7,2,1.5,57.12,30,15.45,0,1,0
20,26,4,1,1,23.3,22,6.5,0,0,1
13,25,13,1,2,113.09,67,21,0,0,1
13,15,16,5,2.4,27.25,70.2,15.87,0.4,0.2,0.6
18,6,13,2,1,76.63,39.5,20.45,0,1,0
7,28,11,8,2,36.3,24.25,8.39,0.13,0.5,0.5
20,1,17,1,1,23.3,26,5.5,0,1,0
13,7,18,1,1,43.55,30,11.3,0,1,0
26,11,10,1,1,10.56,7,1.6,0,1,0
22,26,3,1,1,18.3,13,5.1,0,0,1
13,12,9,1,5,24.3,15,7.97,0,1,0
21,4,10,1,1,83.34,31,20.71,0,1,0
6,1,16,1,2,8.8,5,1.47,0,0,1
20,23,2,3,1.33,32.3,18.33,9.93,0,0.67,0.33
3,1,20,2,4,25.05,21,7.73,0,0,1
18,16,12,2,1.5,74.15,19.5,14.45,0,0.5,0.5
13,3,18,1,5,58.34,34,26.52,1,0,1
27,27,20,3,1,56.56,7.33,7.1,0,1,0
28,21,22,4,1.25,28.09,19.75,6.64,0,0.5,0.25
17,17,22,6,1.17,61.23,3.17,11.32,0.17,0.67,0.17
7,22,0,3,2,29.97,23.33,9.34,0,0.67,0.33
3,17,15,2,1,18.3,17.5,4.77,0,0,1
23,26,21,3,1.33,65.73,46,27.6,0,0.67,0.33
21,0,7,1,2,63.34,36,19.8,0,0,1
9,11,23,1,2,102.59,51,14,0,1,0
2,1,6,1,1,52.92,23,12.54,0,0,1
12,20,3,6,2,20.67,18.17,5.32,0,0.33,0.67
29,13,3,1,1,19.8,13,4.3,0,1,0
29,21,7,3,4,25.13,20,7.79,0,0.33,0.67
25,28,0,1,1,30.8,20,10.1,0,0,1
7,1,16,4,1.75,94.56,68.75,18,0,0,1
22,8,0,1,1,11.8,10,2.7,0,1,0
20,2,17,3,1,55.22,46.67,11.95,0,1,0
12,21,23,1,1,145.3,64,57.21,0,1,0
23,13,8,5,2.2,66.31,45,19.16,1,1,0
13,8,0,1,1,94.34,34,27.2,0,0,1
13,16,15,1,1,145.61,50,23.3,0,1,0
9,23,4,8,1,29.2,20.63,7.79,0,0.5,0.5
29,5,18,2,2.5,47.18,43.5,11.27,0,0.5,0.5
20,6,17,1,2,24.8,18,7.39,0,0,1
2,15,1,3,2.67,46.63,28.67,14.62,0.33,0.67,0.33
9,29,16,2,1.5,19.94,15.5,3.97,0,1,0
9,6,0,3,1.33,31.8,20,10.3,0,0.67,0.33
12,11,1,5,2,15.36,13.4,5.88,0,0,1
29,26,7,1,1,56.3,27,11.5,0,0,1
12,10,12,4,1.5,17.61,20.5,2.66,0,1,0
29,18,17,1,1,63.36,59,18.7,1,1,0
26,26,17,2,2,118.07,0.5,17.15,0,1,0
0,11,0,1,3,14.16,12,2,0,1,0
3,26,17,1,1,132.41,78,17.67,0,1,0
29,3,20,1,1,14.76,11,2.53,0,1,0
13,12,0,1,2,12.8,7,3.6,0,0,1
22,23,8,4,0.75,9.12,25,2.2,0,0,1
12,21,1,1,1,21.84,20,2.63,0,1,0
21,8,7,2,3.5,90.21,22.5,12.45,0,0.5,0.5
7,29,18,1,1,29.8,35,7.5,0,0,1
27,27,9,5,1,20.75,7.8,4.14,0,0.8,0
10,4,21,1,1,103.65,44,27.8,0,1,0
18,14,9,1,1,109.26,34,16.45,0,1,0
2,22,10,1,6,35.3,33,11.23,0,0,1
19,5,13,1,2,58.34,62,18.36,1,0,1
18,22,13,3,2.67,65.69,55.33,17.82,0,0.67,0.33
22,12,10,1,2,54.84,38,16.7,0,1,0
10,4,12,2,1,52.15,43.5,11.26,0,0.5,0.5
29,7,12,2,1.5,25.81,72.5,14.05,0,0.5,0
29,14,16,1,2,0.3,0,0.6,0,0,0
29,21,3,1,1,21.3,10,6.88,0,1,0
12,2,17,8,2.25,25.9,23.5,5.27,0.13,0.38,0.63
10,17,23,3,3,67.02,26.33,15.67,0,0.33,0.67
18,11,16,2,1,80.36,66,17.05,0,0,1
15,11,11,3,2,55.43,36.67,16.45,0,0.33,0.67
2,26,10,2,1,65.17,36.5,15.79,0,0.5,0.5
7,6,0,1,1,30.3,17,8.02,0,1,0
29,22,16,1,1,11.3,8,2.51,0,0,1
5,4,7,1,1,84.02,50,23.31,0,1,0
29,9,3,1,1,25.3,13,8.3,0,1,0
12,4,0,1,1,123.3,20,15.93,0,1,0
21,14,9,4,1,94.29,40.75,19.27,0,0.75,0.25
23,11,21,3,3,79.01,35.33,13.38,0,0.67,0.33
28,4,9,1,1,73.34,19,10.44,0,1,0
13,1,8,1,2,133.09,68,35.75,0,0,1
23,15,23,7,2.29,60.93,39.86,18.09,0.57,0.71,0.29
28,13,19,1,1,49.84,55,18.6,0,0,1
9,25,19,1,5,45.88,18,7.45,0,1,0
20,23,18,5,1,39.24,32.4,9.74,0,0.8,0.2
29,3,16,10,2.6,15.59,14.1,3.78,0,0.1,0.9
20,12,7,5,2.8,48.02,31.2,14.99,0,0.6,0.4
11,5,11,2,1,17.3,19.5,3.11,0,1,0
11,25,6,1,1,111.96,17,12.86,0,1,0
11,22,13,2,1,9.8,7,2.15,0,0,1
25,20,18,1,4,17.3,15,4.6,0,0,1
5,26,17,2,1.5,81.05,64.5,15.35,0.5,0.5,0.5
23,21,1,6,2,63.77,40.83,15.71,0,0.83,0.17
14,22,14,1,1,0.3,4,1.1,0,0,0
22,17,17,1,1,35.8,31,12.3,0,0,1
23,29,11,4,2.5,84.19,401.5,22.06,0,0.5,0.5
7,13,7,2,1,36.55,27.5,10.97,0,0.5,0.5
7,17,14,1,1,89.75,34,19.8,0,1,0
9,11,1,1,1,49.14,30,10.73,0,1,0
21,11,17,4,1,111.07,54.75,18.62,0,1,0
21,27,8,1,1,81.59,37,19.54,0,1,0
22,26,5,2,1,15.8,13,4.2,0,0,1
3,13,23,5,1.8,12.7,9.8,2.91,0,0,1
23,8,18,1,2,52.84,42,16,0,0,1
5,14,7,9,1.67,61.51,31.89,14.45,0,0.56,0.33
9,16,23,1,1,80.3,41,16.8,0,1,0
13,20,21,2,1,55.59,31,17.75,0.5,0,1
7,22,20,1,2,23.8,1418,6.91,0,0,1
1,12,4,1,2,7.8,4,1.6,0,0,1
21,13,1,4,1.5,31.59,17,9.91,0,0.5,0.5
3,1,17,1,1,18.59,11,3.51,0,1,0
13,2,15,4,3,62.86,51,15.79,1,0.5,0.5
20,7,8,2,1,46.07,30,10.6,0,0.5,0.5
2,6,20,2,1,55.05,39,18.14,0,0.5,0.5
9,17,14,3,1.33,39.48,30.67,11.91,0,0.33,0.67
3,23,21,3,1,67.23,33.33,13.9,1,1,0
7,22,6,3,1,39.88,20.33,11.68,0,0.67,0.33
20,21,14,11,1.46,44.07,32.45,10.32,0,0.55,0.45
1,6,7,1,1,10.3,11,1.6,0,0,1
1,20,18,2,1,12.3,11,2.4,0,0.5,0
29,21,15,2,2,18.05,18,4.63,0,0,1
15,16,14,2,2.5,41.8,41.5,12.83,0,0,1
27,10,13,1,1,24.75,24,3.9,0,1,0
13,13,20,3,2.67,18.17,14,4.33,0,0.67,0.33
3,29,20,4,1,17.8,20,4.8,0,0,1
9,8,13,2,1,38.05,26.5,13.17,0,0,1
29,18,23,1,1,15.99,12,2.41,0,1,0
25,6,16,1,1,8.8,5,1.3,0,0,1
16,16,4,3,2,0.32,0,14.4,0,0.33,0
20,17,7,1,1,69.8,62,20.41,0,1,0
12,23,4,1,1,7.3,5,1.1,0,0,1
1,23,16,1,2,14.8,18,3,0,0,1
25,26,10,1,1,0.31,2,0.8,0,0,1
28,8,3,1,1,31.56,17,8.74,0,1,0
13,21,17,2,1,28.3,18,8.51,0,0.5,0.5
3,23,18,2,1.5,60.85,56.5,12.05,1,0.5,0.5
20,2,2,3,2.33,45.45,33,13.9,0,1,0
1,10,0,1,1,148.8,43,27,0,1,0
10,6,18,2,1.5,83.97,72,20.88,0,0.5,0.5
12,21,12,1,6,56.62,33,16.17,0,1,0
15,11,1,3,1.67,92.62,37,23.84,0,0,1
1,9,1,3,1,67.47,30,22.46,0,1,0
23,22,10,2,2.5,80.18,36.5,19.6,0,0.5,0
5,6,19,12,2.08,60.89,43,16.05,0,0.58,0.42
27,21,14,1,1,495.3,100,54.88,0,1,0
2,14,18,1,2,69.05,41,11.2,0,0,1
13,2,0,4,1,58.1,27.5,18.17,1,0.5,0.5
10,22,16,2,1,82.45,60.5,16.91,0,1,0
8,8,19,3,1.33,8.8,8.67,1.59,0,0,1
7,1,19,1,1,34.3,16,12.1,0,0,1
20,22,4,1,1,29.35,13,10.2,0,1,0
13,9,18,2,3.5,24.55,24.5,6.95,0,0.5,0.5
2,16,8,1,1,74.55,32,14.8,0,1,0
9,8,1,1,1,53.3,25,19.2,0,0,1
3,29,11,8,2,31.99,24.5,7.69,0,0.13,0.75
1,20,12,3,1,14.63,13,3.32,0,0,1
29,18,19,1,1,63.88,43,25.89,1,1,0
11,22,15,1,1,8.8,9,0.9,0,0,1
18,8,23,5,1,76.35,49.6,18.55,0,1,0
18,14,4,1,4,88.05,31,22,0,1,0
15,4,17,4,1.5,49.67,37.25,12.96,0,0.5,0.5
3,6,6,2,1,82.05,32.5,20.4,0,0.5,0.5
18,6,3,2,1.5,36.55,17,12.93,0,0,1
9,12,7,11,2.18,18.04,15,3.83,0,0.73,0.27
10,22,2,7,2,46.25,27.43,13.8,0,0.71,0.29
5,27,15,1,2,92.55,51,21.41,0,0,1
12,8,11,1,1,18.3,11,5.4,0,0,1
13,23,1,4,1,98.48,34.75,20.11,0.5,1,0
28,1,12,1,1,29.16,19,7.88,0,1,0
22,15,11,1,1,70,28,17.6,1,1,0
12,7,17,1,1,35.3,36,10.6,0,0,1
7,20,13,3,2.33,54.98,39.33,15.29,0,0.67,0.33
2,6,21,2,3.5,52.84,37,15.32,0,0.5,0.5
7,28,17,4,2.25,36.03,32.75,7.87,0,0.25,0.75
3,25,22,1,1,80.3,10,8.59,0,1,0
13,14,17,1,2,117.59,66,23,0,0,1
18,25,6,1,1,49.3,26,17.65,0,1,0
29,6,9,1,1,175.3,32,26.5,0,1,0
3,23,13,3,2.67,60.38,45,13.17,1,0.33,0.67
21,25,8,7,1.14,80.97,40.71,19.51,0,0.29,0.71
26,26,18,2,1,55.38,6,8.75,0,1,0
13,28,9,1,1,65,43,14.4,1,1,0
7,25,7,1,1,61.61,34,16.05,0,1,0
29,20,4,1,5,47.8,24,17.09,0,0,1
23,26,16,1,5,60.84,43,19,0,0,1
11,10,7,1,1,12.09,9,1.8,0,1,0
22,8,16,2,2,16.68,33.5,8.3,0,0,1
27,27,15,1,1,56.2,46,10.9,0,1,0
18,29,5,2,1.5,70.68,34,18.6,0,0.5,0.5
